,actor,rev_sum,grade_sum,appearances,score,score_epfl
1556,Micheline_Presle,22750000.0,2.822986067449556,1.0,17.977870917250076,3.035860061825005
1557,Virginia_Gibson,90287878.78787878,13.333053448604408,3.0,20.908759950555662,3.7992108805504734
1558,Patrice_Wymore,50363636.36363636,8.195486860436311,2.0,19.838363591793524,3.5204258676971243
1559,Mitzi_Gaynor,456689393.93939394,30.961079635669794,9.0,23.372244974697132,4.440826202293108
1560,Jane_Wyatt,332380434.7826087,13.451414433985732,3.0,22.22087502164855,4.14095159553453
1561,Dan_Dailey,177674242.42424244,34.927535563900406,10.0,22.54873783560208,4.2263435515646055
1562,David_Wayne,552147034.7084289,49.244784981037164,12.0,24.02612840929892,4.611130314622922
1563,Gloria_DeHaven,113755211.80461332,15.66562182442619,5.0,21.301028051568284,3.9013772105155997
1564,Phil_Regan,27000000.0,3.9245430428178016,1.0,18.47859734621336,3.166274391798974
1565,Harry_von_Zell,75409090.9090909,12.697692954552894,4.0,20.679858714637476,3.739593493518816
1566,Tommy_Rettig,148821590.90909088,21.039213768908258,6.0,21.86464678880615,4.048171858702706
1567,Jack_La_Rue,17000000.0,3.4888546161829024,1.0,17.898297394163162,3.0151351168315204
1568,Gigi_Perreau,56545454.54545455,7.446365399750632,2.0,19.858281425446023,3.525613472704716
1569,Percy_Helton,417454545.45454544,12.200020627822294,3.0,22.351123865708193,4.174874941188746
1570,Macdonald_Carey,51545454.54545455,7.921327129609296,3.0,19.82753334755209,3.517605127739129
1571,James_Burke,22000000.0,2.747940969903678,1.0,17.917404904339772,3.0201116728769297
1572,Peggy_Knudsen,31090909.090909094,5.212342882145469,2.0,18.903455466385076,3.2769288008161133
1573,Hope_Emerson,31000000.0,5.795215282004918,2.0,19.00653038816369,3.303774691273121
1574,Ray_Teal,174515151.51515153,38.449413180142734,10.0,22.626865557944797,4.246691937374425
1575,Joan_Evans,43227272.72727273,5.463190978555396,2.0,19.280015214503297,3.375003886143006
1576,Ann_Dvorak,20500000.0,3.0462456066639167,1.0,17.949845327853605,3.028560789703832
1577,Donald_Cook,20500000.0,3.0462456066639167,1.0,17.949845327853605,3.028560789703832
1578,Farley_Granger,159136363.63636363,33.78153054508935,9.0,22.405186245123122,4.188955502110593
1579,Phyllis_Kirk,80575757.57575758,11.080675924785238,4.0,20.60991107124127,3.7213756114196808
1580,Kipp_Hamilton,28192307.692307692,5.5360749001185106,2.0,18.86584546969897,3.2671332672983464
1581,Jessie_Grayson,20500000.0,3.0462456066639167,1.0,17.949845327853605,3.028560789703832
1582,Ann_Blyth,153772727.2727273,21.38670484252833,7.0,21.91375573330616,4.0609622961996
1583,Howard_St._John,117828671.32867134,18.292158992451874,4.0,21.491214687124003,3.9509113697117813
1584,Sandro_Giglio,30000000.0,8.618474774391128,2.0,19.37061606832039,3.3986009023222583
1585,Larry_Keating,119568181.81818181,26.659390020502755,8.0,21.8825387603145,4.0528318273826205
1586,Frank_Cady,431493754.5454545,27.57565693254948,6.0,23.199696982899194,4.395886032497652
1587,Richard_Derr,14545454.545454543,4.834618427303554,1.0,18.068591307329005,3.0594882112550565
1588,Barbara_Rush,188562093.2009167,28.652000463373117,7.0,22.41016118243587,4.19025122584071
1589,Hayden_Rorke,433636363.6363636,23.23939202278856,6.0,23.033565639880358,4.352617080562491
1590,John_Hoyt,202041558.44155842,25.102786563637125,7.0,22.34696282751141,4.173791197697208
1591,Barry_Sullivan,719938469.6143857,31.447490477261205,8.0,23.842995493370637,4.563433298556855
1592,Don_Keefer,63480978.40909091,10.26570822281096,2.0,20.2950599084079,3.6393725433422617
1593,Mildred_Dunnock,379903030.30303025,29.950211383155054,7.0,23.154962977111634,4.384235048937796
1594,Kevin_McCarthy,628527278.5832372,73.25371141606345,17.0,24.552818902140583,4.748306991855275
1595,Claire_Carleton,10909090.909090908,4.8676923561850165,1.0,17.787727003907968,2.9863370296405827
1596,Cameron_Mitchell,865035809.5018064,74.71851623922828,18.0,24.892009398418633,4.836649245722773
1597,Jane_Russell,542597402.5974026,42.36071358994563,13.0,23.858099537656315,4.567367150859183
1598,Vincent_Price,1089611365.0365686,63.27993828602983,15.0,24.956655271978423,4.853486280475137
1599,Marjorie_Reynolds,18181818.181818184,3.9818569005830557,1.0,18.097680920141414,3.0670646085544506
1600,Carleton_G._Young,18181818.181818184,3.9818569005830557,1.0,18.097680920141414,3.0670646085544506
1601,Gene_Evans,285349168.37548417,24.065125259179254,6.0,22.6499878483181,4.2527141439768235
1602,James_Dean,490454545.4545455,29.899918131517126,7.0,23.40869890517468,4.450320638063135
1603,Michael_O'Shea,31363636.363636367,6.382010906049564,2.0,19.114642938928313,3.3319326335230177
1604,John_Doucette,434799465.2406417,24.708358500887783,6.0,23.09753707054818,4.3692784564864535
1605,Paul_Richards,145111873.86363637,10.663370513353456,3.0,21.159830098788742,3.8646021666187456
1606,Henry_Kulky,13181818.181818182,3.5371922601201846,1.0,17.65768229316607,2.9524668505626037
1607,Lee_J._Cobb,2806390476.248313,45.27569234330638,9.0,25.567935262161775,5.012694314513424
1608,Märta_Torén,11818181.818181818,3.3154506452099963,1.0,17.483743291259955,2.9071643918190286
1609,Ludwig_Donath,113766233.76623374,10.219311739531847,3.0,20.873935558080337,3.790140858381236
1610,Onslow_Stevens,65000000.0,10.631877325847185,3.0,20.35375461100331,3.6546595940534656
1611,Nick_Dennis,143181818.1818182,17.733289126324287,4.0,21.655069451225568,3.993587386069838
1612,Zero_Mostel,94239230.96511331,24.93224716702558,6.0,21.577509149990693,3.973386785236629
1613,Gerald_Mohr,455000000.0,18.27063312834042,5.0,22.84110300069159,4.302490135622132
1614,David_Bond,11818181.818181818,3.3154506452099963,1.0,17.483743291259955,2.9071643918190286
1615,Harry_Lang,20436363.63636364,2.4884619847378278,1.0,17.744491246009026,2.975076265136937
1616,Robert_Newton,404072727.27272725,21.868748436561315,6.0,22.90216404336788,4.318393500229084
1617,Cyril_Cusack,443576228.5946057,28.251895859749837,6.0,23.25154078994659,4.409388765663513
1618,Michael_Ansara,1198398547.8202648,23.033456118386564,6.0,24.04119973180718,4.6150556445297255
1619,Dan_O'Herlihy,372597513.8452311,25.31176296332193,6.0,22.967278570604215,4.335352595954628
1620,Greta_Gynt,20436363.63636364,2.4884619847378278,1.0,17.744491246009026,2.975076265136937
1621,John_Garfield,9090909.090909092,3.719438048975236,1.0,17.33635806592459,2.8687778711594936
1622,Robert_Hyatt,30909090.909090914,13.490026559865516,3.0,19.848511541849696,3.5230689039553162
1623,Clancy_Cooper,9090909.090909092,3.719438048975236,1.0,17.33635806592459,2.8687778711594936
1624,Polly_Bergen,119060510.17529014,25.908690024363246,7.0,21.849720845313833,4.044284392798799
1625,Eddie_Mayehoff,123636363.63636364,16.688974430297975,4.0,21.447603551527024,3.9395528379880624
1626,Paul_Picerni,122446363.63636366,15.885112695740053,5.0,21.38856600637088,3.9241764938418435
1627,Scott_Forbes,22272727.272727277,3.648926091903231,1.0,18.21330639861705,3.0971792948004713
1628,Philip_Carey,204090909.0909091,20.1604119606974,5.0,22.137796962895045,4.119313893305973
1629,Patricia_Neal,208288229.9411115,19.895465678774233,4.0,22.144925249740695,4.121170457487661
1630,Kathryn_Givney,135378787.87878788,17.178602174485835,5.0,21.56725179324329,3.970715253976963
1631,William_Campbell,185909090.9090909,22.517217333960367,6.0,22.155048585068258,4.12380708283332
1632,Cliff_Clark,22272727.272727277,3.648926091903231,1.0,18.21330639861705,3.0971792948004713
1633,Lane_Nakano,22727272.727272727,3.338244802244947,1.0,18.144521363578978,3.079264214353651
1634,Don_Haggerty,22727272.727272727,3.338244802244947,1.0,18.144521363578978,3.079264214353651
1635,Warner_Anderson,204318181.8181818,27.148628482415965,7.0,22.436515580314193,4.1971152356919275
1636,Sophia_Loren,617702087.6494482,33.169920904912196,9.0,23.743160308793847,4.537431198505203
1637,Buddy_Baer,128181818.18181817,10.811630463961706,3.0,21.0495827180443,3.8358882073397433
1638,Norman_Wooland,119090909.09090908,9.627376211649516,2.0,20.860008430197727,3.786513534265285
1639,Ralph_Truman,381678321.67832166,18.237817332930327,4.0,22.663586035687818,4.256255795449772
1640,Bud_Spencer,303787878.78787875,9.322329615396772,2.0,21.764252804869145,4.022024219210879
1641,Nora_Swinburne,133636363.63636363,13.533249753651422,3.0,21.315782567020626,3.905220027941458
1642,Peter_Miles,95454545.45454544,4.677004153129006,1.0,19.91681849505078,3.5408594678620915
1643,Abraham_Sofaer,219772727.27272725,20.564605814250918,6.0,22.23167594619485,4.143764699170226
1644,Peter_Ustinov,1564986674.5447795,78.2285878138281,16.0,25.530778300046972,5.003016773968774
1645,Yvonne_De_Carlo,807625977.0334928,16.89154073042988,4.0,23.336422557720738,4.431496244380367
1646,Katherine_Locke,29924242.424242422,6.441134305111037,2.0,19.076884152213513,3.322098347603187
1647,Hume_Cronyn,1451786578.8261726,51.75094514884317,12.0,25.042503453990733,4.875845462034215
1648,Pamela_Mason,11363636.363636363,3.888680443161631,1.0,17.603998904854983,2.9384849979733207
1649,Sheila_Sim,11363636.363636363,3.888680443161631,1.0,17.603998904854983,2.9384849979733207
1650,Ava_Gardner,869059206.4336643,64.03197565455106,16.0,24.74230439078683,4.79765853715468
1651,Nigel_Patrick,61055303.03030303,7.417354955302869,2.0,19.931113137072177,3.5445825111320426
1652,Harold_Warrender,11363636.363636363,3.888680443161631,1.0,17.603998904854983,2.9384849979733207
1653,Geraldine_Wall,53333333.333333336,8.87624509009268,3.0,19.97545070189292,3.5561302415379377
1654,Jan_Sterling,158409090.9090909,28.707013556546165,7.0,22.237832895504052,4.145368278235356
1655,George_J._Lewis,48636363.63636363,8.718194035075026,3.0,19.865294142464,3.527439936694424
1656,Stacy_Harris,52954545.45454545,12.868259016977548,4.0,20.339708208547254,3.651001204843525
1657,Zachary_Scott,26363636.363636363,4.91312003497316,2.0,18.67940539314788,3.218574900379214
1658,Dennis_Morgan,28181818.18181818,5.579970883026343,2.0,18.873371140929063,3.2690933303473626
1659,Neyle_Morrow,54667846.650717705,8.541841001816302,2.0,19.96176284051243,3.552565234445324
1660,James_Edwards,170094279.4871795,17.864074696785252,4.0,21.834655122451114,4.040360521321148
1661,Robert_Hutton,70454545.45454545,8.25741466483574,2.0,20.18158985848717,3.609819239029638
1662,Steve_Brodie,111818181.81818183,10.002515020864493,3.0,20.835221296991513,3.7800577189096694
1663,Sid_Melton,170583631.01604277,8.095807062871426,2.0,21.046082520016835,3.8349765798439215
1664,Scott_Brady,605674497.8928823,27.72614212632288,7.0,23.544228994742177,4.485619485497356
1665,Fernando_Lamas,202857600.0,18.310939918356695,6.0,22.035513503999432,4.0926741395647745
1666,Wendell_Corey,435645269.6969696,27.046734885286476,7.0,23.189905159910534,4.393335749627755
1667,Danielle_Darrieux,133934249.6377731,21.518540620951512,5.0,21.781774481132654,4.026587744396991
1668,Vic_Damone,46363636.36363636,9.497927434894201,3.0,19.9030996209414,3.537286383496091
1669,Marvin_Miller,676363636.3636364,17.030317204105344,4.0,23.167236533689437,4.387431699972986
1670,Corinne_Calvet,144545454.54545453,21.64848474296169,7.0,21.864040043601598,4.048013831754776
1671,William_Conrad,155263152.27272728,22.440580302244243,6.0,21.971502932413586,4.0760025693784305
1672,Les_Tremayne,1350185727.1617272,36.83700165155921,9.0,24.63001081529017,4.768411645914888
1673,William_Talman,30454545.454545453,6.65282147066061,2.0,19.12678686297922,3.3350955217325193
1674,Lizabeth_Scott,78560606.06060606,10.676984285726144,3.0,20.54747136000918,3.705113172225167
1675,Robert_Ryan,1178595927.9720278,67.68715482631704,15.0,25.102486100621185,4.891467958107713
1676,Don_Porter,15909090.909090908,4.066875805558584,1.0,17.98527634843454,3.037788808322548
1677,Eleanor_Parker,2527087485.3146853,46.51642023165571,12.0,25.490138658501998,4.992432168651568
1678,Anne_Francis,806045454.5454545,35.08700879589474,9.0,24.06548163628395,4.621379872930024
1679,Hanley_Stafford,20227272.727272727,3.0809684745878165,1.0,17.947786374133088,3.0280245346663963
1680,Page_Cavanaugh,20227272.727272727,3.0809684745878165,1.0,17.947786374133088,3.0280245346663963
1681,Warren_Stevens,332770562.77056277,25.57643486906392,7.0,22.864635224411785,4.308619109472426
1682,Doro_Merande,55454545.45454545,7.540877900564897,2.0,19.85141285001106,3.5238245504281727
1683,Harry_Hines,27727272.727272727,5.432494816851969,2.0,18.83032554082135,3.2578820924903997
1684,Andrea_King,83560606.06060606,14.815269884252425,4.0,20.93674114544438,3.806498590110439
1685,Stanley_Andrews,20909090.90909091,3.4868923212113994,1.0,18.104705481240256,3.068894157338131
1686,Harry_Bellaver,378181818.1818181,18.882362196125747,5.0,22.689113907632393,4.262904536404401
1687,Morris_Ankrum,172272727.27272728,19.941212457991732,6.0,21.957377970683087,4.072323719384823
1688,Alan_Reed,1037258907.6923077,29.973779748155174,7.0,24.160170396036545,4.6460415852841495
1689,Edith_Evanson,193181818.1818182,7.667013789958233,2.0,21.116069569711563,3.8532047253238595
1690,Glenn_Ford,1622414505.931106,71.72570903392483,18.0,25.480030559622552,4.989799511642824
1691,Lock_Martin,16818181.818181816,5.5940532965916105,1.0,18.3596752324351,3.135301096022296
1692,Billy_Gray,303560606.060606,22.16131867571934,5.0,22.629440206143748,4.247362505174252
1693,"House_Peters,_Jr.",16818181.818181816,5.5940532965916105,1.0,18.3596752324351,3.135301096022296
1694,Frances_Bavier,264251948.0519481,18.37951535166566,4.0,22.303650303026405,4.162510439316054
1695,Horace_McMahon,162878787.87878788,24.237891179208926,7.0,22.096434009352876,4.10854090118907
1696,Joseph_Wiseman,651358306.9107363,25.201422782153436,6.0,23.521470895934275,4.479692132683846
1697,George_Macready,147272727.27272725,13.055106009502872,3.0,21.376976035732813,3.921157882944251
1698,Lee_Grant,1287043791.3383605,63.91174437048453,15.0,25.133116928346425,4.899445765236061
1699,Dorothy_McGuire,474971169.18169546,23.19994362140836,6.0,23.122914512254827,4.375888017846092
1700,Peggy_Maley,13636363.636363637,4.377608849287567,1.0,17.904753229759113,3.0168165409085583
1701,Kathryn_Grayson,104545454.54545455,12.892601701617258,5.0,21.02178614186766,3.828648581771842
1702,Helen_Spring,18181818.181818184,2.355256626943578,1.0,17.57258234434671,2.9303025465352053
1703,Norval_Mitchell,18181818.181818184,2.355256626943578,1.0,17.57258234434671,2.9303025465352053
1704,John_Gallaudet,123084415.58441556,9.729232841799547,3.0,20.903516031965676,3.797845100576033
1705,Joseph_Sultzer,18181818.181818184,2.355256626943578,1.0,17.57258234434671,2.9303025465352053
1706,Charles_Dale,18181818.181818184,2.355256626943578,1.0,17.57258234434671,2.9303025465352053
1707,Barbara_Lawrence,43636363.63636364,10.34607581887345,3.0,19.928008688949536,3.5437739568029016
1708,Eddie_Bracken,345200045.1008018,25.35849911947112,6.0,22.89274859265625,4.31594124361762
1709,Tony_Martin,126826858.44155844,20.05217686108961,6.0,21.656671114384242,3.994004539660302
1710,George_Chandler,45000000.0,6.584121273985772,2.0,19.506833930439388,3.4340788802982085
1711,María_Elena_Marqués,25000000.0,3.2057809142121787,1.0,18.199342098506452,3.093542289167975
1712,Joe_DiMaggio,12727272.727272728,4.704799704970536,1.0,17.907840909230632,3.0176207278381084
1713,Bruce_Bennett,138636363.63636363,20.849970949751928,5.0,21.784717529153987,4.027354262027343
1714,Ellen_Corby,404306526.80652684,33.30374115257049,7.0,23.32335361555466,4.428092434959748
1715,Donna_Corcoran,26363636.363636367,8.788356823906296,2.0,19.26092396538412,3.3700315652942776
1716,Paul_Douglas,91363636.36363636,20.843853822157648,5.0,21.36741722973565,3.9186682894110074
1717,Dick_Martin,134106813.33882834,13.575487368793159,4.0,21.322412921969462,3.9069469056298045
1718,Richard_Rober,37272727.27272727,7.479140998357552,2.0,19.445890390464278,3.418206119300649
1719,Margalo_Gillmore,150000000.00000003,9.078116013290597,3.0,21.032012535622155,3.8313120487118706
